Date,Species,Concentration,Uncertainty,Uncertainty_Ratio
2001-05-25,PM2.5,14.00000,1.40000,0.10000
2001-05-31,PM2.5,5.30000,0.53000,0.10000
2001-06-03,PM2.5,9.90000,0.99000,0.10000
2001-06-06,PM2.5,13.50000,1.35000,0.10000
2001-06-09,PM2.5,14.50000,1.45000,0.10000
2001-06-12,PM2.5,40.20000,4.02000,0.10000
2001-06-18,PM2.5,19.50000,1.95000,0.10000
2001-06-21,PM2.5,13.50000,1.35000,0.10000
2001-06-24,PM2.5,8.40000,0.84000,0.10000
2001-06-27,PM2.5,34.50000,3.45000,0.10000
2001-06-30,PM2.5,35.90000,3.59000,0.10000
2001-07-03,PM2.5,15.20000,1.52000,0.10000
2001-07-06,PM2.5,5.60000,0.56000,0.10000
2001-07-12,PM2.5,12.10000,1.21000,0.10000
2001-07-15,PM2.5,13.20000,1.32000,0.10000
2001-07-18,PM2.5,30.70000,3.07000,0.10000
2001-07-21,PM2.5,13.00000,1.30000,0.10000
2001-07-24,PM2.5,12.40000,1.24000,0.10000
2001-07-30,PM2.5,6.60000,0.66000,0.10000
2001-08-02,PM2.5,12.70000,1.27000,0.10000
2001-08-04,PM2.5,18.80000,1.88000,0.10000
2001-08-08,PM2.5,44.20000,4.42000,0.10000
2001-08-11,PM2.5,14.40000,1.44000,0.10000
2001-08-14,PM2.5,22.20000,2.22000,0.10000
2001-08-17,PM2.5,27.20000,2.72000,0.10000
2001-08-23,PM2.5,25.60000,2.56000,0.10000
2001-08-26,PM2.5,13.50000,1.35000,0.10000
2001-08-29,PM2.5,21.00000,2.10000,0.10000
2001-09-01,PM2.5,8.70000,0.87000,0.10000
2001-09-04,PM2.5,22.40000,2.24000,0.10000
2001-09-10,PM2.5,8.50000,0.85000,0.10000
2001-09-13,PM2.5,19.10000,1.91000,0.10000
2001-09-16,PM2.5,7.20000,0.72000,0.10000
2001-09-19,PM2.5,17.50000,1.75000,0.10000
2001-09-22,PM2.5,21.00000,2.10000,0.10000
2001-09-25,PM2.5,4.20000,0.42000,0.10000
2001-09-28,PM2.5,6.50000,0.65000,0.10000
2001-10-04,PM2.5,26.80000,2.68000,0.10000
2001-10-07,PM2.5,5.00000,0.50000,0.10000
2001-10-10,PM2.5,9.20000,0.92000,0.10000
2001-10-13,PM2.5,18.00000,1.80000,0.10000
2001-10-16,PM2.5,13.50000,1.35000,0.10000
2001-10-20,PM2.5,18.90000,1.89000,0.10000
2001-10-25,PM2.5,9.50000,0.95000,0.10000
2001-10-28,PM2.5,6.50000,0.65000,0.10000
2001-10-31,PM2.5,8.80000,0.88000,0.10000
2001-11-03,PM2.5,9.20000,0.92000,0.10000
2001-11-06,PM2.5,5.90000,0.59000,0.10000
2001-11-09,PM2.5,7.90000,0.79000,0.10000
2001-11-15,PM2.5,35.70000,3.57000,0.10000
2001-11-18,PM2.5,19.80000,1.98000,0.10000
2001-11-21,PM2.5,7.90000,0.79000,0.10000
2001-11-24,PM2.5,11.10000,1.11000,0.10000
2001-11-27,PM2.5,22.20000,2.22000,0.10000
2001-12-03,PM2.5,23.50000,2.35000,0.10000
2001-12-06,PM2.5,21.80000,2.18000,0.10000
2001-12-09,PM2.5,8.00000,0.80000,0.10000
2001-12-12,PM2.5,17.70000,1.77000,0.10000
2001-12-15,PM2.5,4.60000,0.46000,0.10000
2001-12-27,PM2.5,13.00000,1.30000,0.10000
2001-12-30,PM2.5,7.30000,0.73000,0.10000
2002-01-02,PM2.5,15.90000,1.59000,0.10000
2002-01-05,PM2.5,22.40000,2.24000,0.10000
2002-01-08,PM2.5,31.40000,3.14000,0.10000
2002-01-09,PM2.5,21.20000,2.12000,0.10000
2002-01-11,PM2.5,14.40000,1.44000,0.10000
2002-01-12,PM2.5,12.30000,1.23000,0.10000
2002-01-13,PM2.5,7.20000,0.72000,0.10000
2002-01-14,PM2.5,12.00000,1.20000,0.10000
2002-01-15,PM2.5,12.30000,1.23000,0.10000
2002-01-16,PM2.5,11.10000,1.11000,0.10000
2002-01-17,PM2.5,12.40000,1.24000,0.10000
2002-01-20,PM2.5,21.90000,2.19000,0.10000
2002-01-23,PM2.5,11.00000,1.10000,0.10000
2002-01-26,PM2.5,13.30000,1.33000,0.10000
2002-01-29,PM2.5,24.00000,2.40000,0.10000
2002-02-01,PM2.5,5.10000,0.51000,0.10000
2002-02-02,PM2.5,6.20000,0.62000,0.10000
2002-02-03,PM2.5,19.10000,1.91000,0.10000
2002-02-04,PM2.5,10.00000,1.00000,0.10000
2002-02-05,PM2.5,4.50000,0.45000,0.10000
2002-02-06,PM2.5,12.50000,1.25000,0.10000
2002-02-07,PM2.5,18.40000,1.84000,0.10000
2002-02-08,PM2.5,29.10000,2.91000,0.10000
2002-02-09,PM2.5,21.50000,2.15000,0.10000
2002-02-10,PM2.5,11.00000,1.10000,0.10000
2002-02-11,PM2.5,6.40000,0.64000,0.10000
2002-02-12,PM2.5,13.70000,1.37000,0.10000
2002-02-13,PM2.5,5.70000,0.57000,0.10000
2002-02-14,PM2.5,10.10000,1.01000,0.10000
2002-02-15,PM2.5,11.50000,1.15000,0.10000
2002-02-16,PM2.5,17.00000,1.70000,0.10000
2002-02-17,PM2.5,4.80000,0.48000,0.10000
2002-02-18,PM2.5,7.90000,0.79000,0.10000
2002-02-19,PM2.5,19.60000,1.96000,0.10000
2002-02-20,PM2.5,14.10000,1.41000,0.10000
2002-02-21,PM2.5,10.10000,1.01000,0.10000
2002-02-22,PM2.5,8.10000,0.81000,0.10000
2002-02-23,PM2.5,13.20000,1.32000,0.10000
2002-02-24,PM2.5,13.50000,1.35000,0.10000
2002-02-25,PM2.5,19.60000,1.96000,0.10000
2002-02-26,PM2.5,16.70000,1.67000,0.10000
2002-02-27,PM2.5,13.50000,1.35000,0.10000
2002-02-28,PM2.5,9.80000,0.98000,0.10000
2002-03-01,PM2.5,14.40000,1.44000,0.10000
2002-03-02,PM2.5,15.20000,1.52000,0.10000
2002-03-03,PM2.5,6.20000,0.62000,0.10000
2002-03-15,PM2.5,21.50000,2.15000,0.10000
2002-03-21,PM2.5,11.10000,1.11000,0.10000
2002-03-24,PM2.5,12.00000,1.20000,0.10000
2002-03-27,PM2.5,9.60000,0.96000,0.10000
2002-03-30,PM2.5,12.90000,1.29000,0.10000
2002-04-02,PM2.5,12.90000,1.29000,0.10000
2002-04-08,PM2.5,13.60000,1.36000,0.10000
2002-04-11,PM2.5,8.40000,0.84000,0.10000
2002-04-14,PM2.5,8.00000,0.80000,0.10000
2002-04-17,PM2.5,13.50000,1.35000,0.10000
2002-04-23,PM2.5,13.50000,1.35000,0.10000
2002-04-26,PM2.5,9.20000,0.92000,0.10000
2002-05-02,PM2.5,16.60000,1.66000,0.10000
2002-05-08,PM2.5,8.70000,0.87000,0.10000
2002-05-11,PM2.5,9.70000,0.97000,0.10000
2002-05-20,PM2.5,7.10000,0.71000,0.10000
2002-05-23,PM2.5,13.80000,1.38000,0.10000
2002-05-26,PM2.5,22.00000,2.20000,0.10000
2002-06-01,PM2.5,15.30000,1.53000,0.10000
2002-06-04,PM2.5,13.50000,1.35000,0.10000
2002-06-07,PM2.5,4.60000,0.46000,0.10000
2002-06-13,PM2.5,14.70000,1.47000,0.10000
2002-06-16,PM2.5,13.80000,1.38000,0.10000
2002-06-19,PM2.5,21.00000,2.10000,0.10000
2002-06-22,PM2.5,16.10000,1.61000,0.10000
2002-07-01,PM2.5,22.10000,2.21000,0.10000
2002-07-02,PM2.5,49.50000,4.95000,0.10000
2002-07-03,PM2.5,47.00000,4.70000,0.10000
2002-07-04,PM2.5,30.50000,3.05000,0.10000
2002-07-05,PM2.5,14.80000,1.48000,0.10000
2002-07-06,PM2.5,23.90000,2.39000,0.10000
2002-07-07,PM2.5,76.30000,7.63000,0.10000
2002-07-08,PM2.5,57.00000,5.70000,0.10000
2002-07-09,PM2.5,40.50000,4.05000,0.10000
2002-07-10,PM2.5,21.10000,2.11000,0.10000
2002-07-11,PM2.5,4.00000,0.40000,0.10000
2002-07-12,PM2.5,11.10000,1.11000,0.10000
2002-07-13,PM2.5,9.20000,0.92000,0.10000
2002-07-14,PM2.5,6.70000,0.67000,0.10000
2002-07-15,PM2.5,19.20000,1.92000,0.10000
2002-07-16,PM2.5,21.90000,2.19000,0.10000
2002-07-17,PM2.5,17.80000,1.78000,0.10000
2002-07-18,PM2.5,47.70000,4.77000,0.10000
2002-07-19,PM2.5,46.10000,4.61000,0.10000
2002-07-20,PM2.5,27.40000,2.74000,0.10000
2002-07-21,PM2.5,25.10000,2.51000,0.10000
2002-07-22,PM2.5,26.80000,2.68000,0.10000
2002-07-23,PM2.5,16.80000,1.68000,0.10000
2002-07-24,PM2.5,12.50000,1.25000,0.10000
2002-07-25,PM2.5,5.60000,0.56000,0.10000
2002-07-26,PM2.5,5.10000,0.51000,0.10000
2002-07-27,PM2.5,19.10000,1.91000,0.10000
2002-07-28,PM2.5,20.70000,2.07000,0.10000
2002-07-29,PM2.5,22.80000,2.28000,0.10000
2002-07-30,PM2.5,17.10000,1.71000,0.10000
2002-07-31,PM2.5,18.50000,1.85000,0.10000
2002-08-18,PM2.5,18.60000,1.86000,0.10000
2002-08-21,PM2.5,14.60000,1.46000,0.10000
2002-08-24,PM2.5,18.80000,1.88000,0.10000
2002-08-27,PM2.5,19.70000,1.97000,0.10000
2002-09-02,PM2.5,9.20000,0.92000,0.10000
2002-09-05,PM2.5,10.30000,1.03000,0.10000
2002-09-08,PM2.5,10.60000,1.06000,0.10000
2002-09-11,PM2.5,12.10000,1.21000,0.10000
2002-09-14,PM2.5,17.60000,1.76000,0.10000
2002-09-17,PM2.5,25.40000,2.54000,0.10000
2002-09-20,PM2.5,10.90000,1.09000,0.10000
2002-09-26,PM2.5,6.50000,0.65000,0.10000
2002-09-29,PM2.5,14.00000,1.40000,0.10000
2002-10-02,PM2.5,31.60000,3.16000,0.10000
2002-10-05,PM2.5,16.00000,1.60000,0.10000
2002-10-08,PM2.5,6.40000,0.64000,0.10000
2002-10-14,PM2.5,5.20000,0.52000,0.10000
2002-10-17,PM2.5,10.50000,1.05000,0.10000
2002-10-20,PM2.5,9.70000,0.97000,0.10000
2002-10-23,PM2.5,16.70000,1.67000,0.10000
2002-10-26,PM2.5,7.40000,0.74000,0.10000
2002-10-29,PM2.5,7.60000,0.76000,0.10000
2002-11-01,PM2.5,13.00000,1.30000,0.10000
2002-11-07,PM2.5,7.70000,0.77000,0.10000
2002-11-10,PM2.5,10.70000,1.07000,0.10000
2002-11-13,PM2.5,12.80000,1.28000,0.10000
2002-11-16,PM2.5,11.90000,1.19000,0.10000
2002-11-19,PM2.5,18.80000,1.88000,0.10000
2002-11-22,PM2.5,13.50000,1.35000,0.10000
2002-11-28,PM2.5,7.20000,0.72000,0.10000
2002-12-01,PM2.5,4.40000,0.44000,0.10000
2002-12-04,PM2.5,10.80000,1.08000,0.10000
2002-12-07,PM2.5,35.90000,3.59000,0.10000
2002-12-10,PM2.5,32.10000,3.21000,0.10000
2002-12-13,PM2.5,18.90000,1.89000,0.10000
2002-12-19,PM2.5,15.80000,1.58000,0.10000
2002-12-22,PM2.5,8.70000,0.87000,0.10000
2002-12-25,PM2.5,5.50000,0.55000,0.10000
2002-12-28,PM2.5,22.10000,2.21000,0.10000
2002-12-31,PM2.5,32.60000,3.26000,0.10000
2003-01-03,PM2.5,4.50000,0.45000,0.10000
2003-01-09,PM2.5,12.00000,1.20000,0.10000
2003-01-12,PM2.5,9.30000,0.93000,0.10000
2003-01-15,PM2.5,13.80000,1.38000,0.10000
2003-01-18,PM2.5,9.30000,0.93000,0.10000
2003-01-27,PM2.5,13.50000,1.35000,0.10000
2003-01-30,PM2.5,34.40000,3.44000,0.10000
2003-02-02,PM2.5,15.30000,1.53000,0.10000
2003-02-05,PM2.5,7.90000,0.79000,0.10000
2003-02-08,PM2.5,19.70000,1.97000,0.10000
2003-02-11,PM2.5,13.10000,1.31000,0.10000
2003-02-14,PM2.5,22.50000,2.25000,0.10000
2003-02-20,PM2.5,32.80000,3.28000,0.10000
2003-02-23,PM2.5,7.00000,0.70000,0.10000
2003-02-26,PM2.5,10.60000,1.06000,0.10000
2003-03-01,PM2.5,20.70000,2.07000,0.10000
2003-03-04,PM2.5,10.60000,1.06000,0.10000
2003-03-10,PM2.5,11.60000,1.16000,0.10000
2003-03-13,PM2.5,33.30000,3.33000,0.10000
2003-03-16,PM2.5,8.30000,0.83000,0.10000
2003-03-19,PM2.5,13.80000,1.38000,0.10000
2003-03-22,PM2.5,12.90000,1.29000,0.10000
2003-03-25,PM2.5,13.50000,1.35000,0.10000
2003-03-28,PM2.5,12.50000,1.25000,0.10000
2003-04-03,PM2.5,26.20000,2.62000,0.10000
2003-04-06,PM2.5,7.50000,0.75000,0.10000
2003-04-09,PM2.5,9.50000,0.95000,0.10000
2003-04-12,PM2.5,6.10000,0.61000,0.10000
2003-04-15,PM2.5,15.30000,1.53000,0.10000
2003-04-21,PM2.5,6.30000,0.63000,0.10000
2003-04-24,PM2.5,6.50000,0.65000,0.10000
2003-04-27,PM2.5,10.30000,1.03000,0.10000
2003-04-30,PM2.5,10.10000,1.01000,0.10000
2003-05-03,PM2.5,7.50000,0.75000,0.10000
2003-05-06,PM2.5,15.30000,1.53000,0.10000
2003-05-09,PM2.5,17.90000,1.79000,0.10000
2003-05-15,PM2.5,8.40000,0.84000,0.10000
2003-05-18,PM2.5,7.80000,0.78000,0.10000
2003-05-21,PM2.5,10.50000,1.05000,0.10000
2003-05-24,PM2.5,5.00000,0.50000,0.10000
2003-05-30,PM2.5,16.80000,1.68000,0.10000
2003-06-05,PM2.5,14.40000,1.44000,0.10000
2003-06-08,PM2.5,13.50000,1.35000,0.10000
2003-06-11,PM2.5,19.60000,1.96000,0.10000
2003-06-14,PM2.5,13.80000,1.38000,0.10000
2003-06-17,PM2.5,5.00000,0.50000,0.10000
2003-06-23,PM2.5,13.90000,1.39000,0.10000
2003-06-26,PM2.5,65.50000,6.55000,0.10000
2003-06-29,PM2.5,33.30000,3.33000,0.10000
2003-07-02,PM2.5,21.10000,2.11000,0.10000
2003-07-05,PM2.5,43.90000,4.39000,0.10000
2003-07-08,PM2.5,10.60000,1.06000,0.10000
2003-07-11,PM2.5,12.20000,1.22000,0.10000
2003-07-17,PM2.5,10.60000,1.06000,0.10000
2003-07-20,PM2.5,23.60000,2.36000,0.10000
2003-07-23,PM2.5,15.10000,1.51000,0.10000
2003-07-26,PM2.5,24.00000,2.40000,0.10000
2003-07-29,PM2.5,11.50000,1.15000,0.10000
2003-08-04,PM2.5,12.90000,1.29000,0.10000
2003-08-07,PM2.5,26.70000,2.67000,0.10000
2003-08-10,PM2.5,12.10000,1.21000,0.10000
2003-08-13,PM2.5,31.10000,3.11000,0.10000
2003-08-16,PM2.5,29.80000,2.98000,0.10000
2003-08-19,PM2.5,20.40000,2.04000,0.10000
2003-08-22,PM2.5,39.00000,3.90000,0.10000
2003-08-28,PM2.5,25.00000,2.50000,0.10000
2003-08-31,PM2.5,9.80000,0.98000,0.10000
2003-09-03,PM2.5,12.00000,1.20000,0.10000
2003-09-06,PM2.5,6.80000,0.68000,0.10000
2003-09-09,PM2.5,6.30000,0.63000,0.10000
2003-09-15,PM2.5,9.70000,0.97000,0.10000
2003-09-18,PM2.5,5.30000,0.53000,0.10000
2003-09-21,PM2.5,20.90000,2.09000,0.10000
2003-09-24,PM2.5,14.70000,1.47000,0.10000
2003-09-27,PM2.5,12.90000,1.29000,0.10000
2003-09-30,PM2.5,8.00000,0.80000,0.10000
2003-10-03,PM2.5,5.20000,0.52000,0.10000
2003-10-09,PM2.5,28.50000,2.85000,0.10000
2003-10-12,PM2.5,8.00000,0.80000,0.10000
2003-10-15,PM2.5,13.50000,1.35000,0.10000
2003-10-18,PM2.5,9.00000,0.90000,0.10000
2003-10-21,PM2.5,19.10000,1.91000,0.10000
2004-07-08,PM2.5,15.10000,1.51000,0.10000
2004-07-11,PM2.5,40.60000,4.06000,0.10000
2004-07-14,PM2.5,17.50000,1.75000,0.10000
2004-07-17,PM2.5,28.10000,2.81000,0.10000
2004-07-20,PM2.5,13.50000,1.35000,0.10000
2004-07-23,PM2.5,29.10000,2.91000,0.10000
2004-07-29,PM2.5,27.10000,2.71000,0.10000
2004-08-01,PM2.5,7.10000,0.71000,0.10000
2004-08-04,PM2.5,22.50000,2.25000,0.10000
2004-08-07,PM2.5,7.10000,0.71000,0.10000
2004-08-10,PM2.5,31.90000,3.19000,0.10000
2004-08-16,PM2.5,31.20000,3.12000,0.10000
2004-08-19,PM2.5,25.60000,2.56000,0.10000
2004-08-22,PM2.5,10.10000,1.01000,0.10000
2004-08-25,PM2.5,29.30000,2.93000,0.10000
2004-09-21,PM2.5,9.00000,0.90000,0.10000
2004-09-27,PM2.5,19.10000,1.91000,0.10000
2004-09-30,PM2.5,15.60000,1.56000,0.10000
2004-10-03,PM2.5,10.20000,1.02000,0.10000
2004-10-06,PM2.5,8.80000,0.88000,0.10000
2004-10-09,PM2.5,26.10000,2.61000,0.10000
2004-10-12,PM2.5,6.50000,0.65000,0.10000
2004-10-15,PM2.5,11.80000,1.18000,0.10000
2004-10-21,PM2.5,10.50000,1.05000,0.10000
2004-10-24,PM2.5,12.10000,1.21000,0.10000
2004-10-27,PM2.5,11.30000,1.13000,0.10000
2004-10-30,PM2.5,30.60000,3.06000,0.10000
2004-11-02,PM2.5,12.10000,1.21000,0.10000
2004-11-08,PM2.5,3.90000,0.39000,0.10000
2004-11-11,PM2.5,13.80000,1.38000,0.10000
2004-11-14,PM2.5,7.10000,0.71000,0.10000
2004-11-17,PM2.5,19.90000,1.99000,0.10000
2004-11-20,PM2.5,30.90000,3.09000,0.10000
2004-11-23,PM2.5,26.10000,2.61000,0.10000
2004-11-26,PM2.5,6.70000,0.67000,0.10000
2004-12-02,PM2.5,9.90000,0.99000,0.10000
2004-12-05,PM2.5,21.80000,2.18000,0.10000
2004-12-08,PM2.5,6.70000,0.67000,0.10000
2004-12-11,PM2.5,6.50000,0.65000,0.10000
2004-12-14,PM2.5,3.90000,0.39000,0.10000
2004-12-20,PM2.5,5.10000,0.51000,0.10000
2004-12-29,PM2.5,24.40000,2.44000,0.10000
2005-01-01,PM2.5,39.00000,3.90000,0.10000
2005-01-04,PM2.5,18.00000,1.80000,0.10000
2005-01-10,PM2.5,13.50000,1.35000,0.10000
2005-01-13,PM2.5,10.70000,1.07000,0.10000
2005-01-16,PM2.5,10.10000,1.01000,0.10000
2005-01-19,PM2.5,15.20000,1.52000,0.10000
2005-01-22,PM2.5,19.00000,1.90000,0.10000
2005-01-25,PM2.5,19.20000,1.92000,0.10000
2005-01-28,PM2.5,11.50000,1.15000,0.10000
2005-02-03,PM2.5,13.50000,1.35000,0.10000
2005-02-06,PM2.5,22.90000,2.29000,0.10000
2005-02-09,PM2.5,31.00000,3.10000,0.10000
2005-02-12,PM2.5,13.80000,1.38000,0.10000
2005-02-15,PM2.5,19.10000,1.91000,0.10000
2005-02-21,PM2.5,27.90000,2.79000,0.10000
2005-02-24,PM2.5,13.50000,1.35000,0.10000
2005-02-27,PM2.5,10.20000,1.02000,0.10000
2005-03-02,PM2.5,5.50000,0.55000,0.10000
2005-03-05,PM2.5,25.80000,2.58000,0.10000
2005-03-08,PM2.5,7.10000,0.71000,0.10000
2005-03-11,PM2.5,16.20000,1.62000,0.10000
2005-03-17,PM2.5,21.30000,2.13000,0.10000
2005-03-20,PM2.5,32.40000,3.24000,0.10000
2005-03-23,PM2.5,16.10000,1.61000,0.10000
2005-03-26,PM2.5,17.90000,1.79000,0.10000
2005-03-29,PM2.5,13.50000,1.35000,0.10000
2005-04-04,PM2.5,4.50000,0.45000,0.10000
2005-04-07,PM2.5,13.50000,1.35000,0.10000
2005-04-10,PM2.5,12.00000,1.20000,0.10000
2005-04-13,PM2.5,7.10000,0.71000,0.10000
2005-04-16,PM2.5,7.10000,0.71000,0.10000
2005-04-19,PM2.5,29.10000,2.91000,0.10000
2005-04-22,PM2.5,7.30000,0.73000,0.10000
2005-04-28,PM2.5,6.80000,0.68000,0.10000
2005-05-01,PM2.5,15.00000,1.50000,0.10000
2005-05-04,PM2.5,15.00000,1.50000,0.10000
2005-05-07,PM2.5,15.30000,1.53000,0.10000
2005-05-10,PM2.5,6.00000,0.60000,0.10000
2005-05-16,PM2.5,11.30000,1.13000,0.10000
2005-05-19,PM2.5,17.80000,1.78000,0.10000
2005-05-22,PM2.5,7.30000,0.73000,0.10000
2005-05-25,PM2.5,4.40000,0.44000,0.10000
2005-05-28,PM2.5,13.70000,1.37000,0.10000
2005-06-03,PM2.5,13.50000,1.35000,0.10000
2005-06-09,PM2.5,22.20000,2.22000,0.10000
2005-06-12,PM2.5,13.50000,1.35000,0.10000
2005-06-15,PM2.5,13.70000,1.37000,0.10000
2005-06-18,PM2.5,10.10000,1.01000,0.10000
2005-06-21,PM2.5,20.80000,2.08000,0.10000
2005-06-27,PM2.5,5.80000,0.58000,0.10000
2005-06-30,PM2.5,24.40000,2.44000,0.10000
2005-07-03,PM2.5,13.40000,1.34000,0.10000
2005-07-06,PM2.5,23.10000,2.31000,0.10000
2005-07-09,PM2.5,16.60000,1.66000,0.10000
2005-07-12,PM2.5,13.50000,1.35000,0.10000
2005-07-15,PM2.5,14.90000,1.49000,0.10000
2005-07-21,PM2.5,35.10000,3.51000,0.10000
2005-07-24,PM2.5,11.60000,1.16000,0.10000
2005-07-27,PM2.5,30.20000,3.02000,0.10000
2005-07-30,PM2.5,15.80000,1.58000,0.10000
2005-08-02,PM2.5,21.00000,2.10000,0.10000
2005-08-08,PM2.5,17.40000,1.74000,0.10000
2005-08-11,PM2.5,36.20000,3.62000,0.10000
2005-08-14,PM2.5,43.30000,4.33000,0.10000
2005-08-17,PM2.5,14.10000,1.41000,0.10000
2005-08-20,PM2.5,24.70000,2.47000,0.10000
2005-08-23,PM2.5,12.30000,1.23000,0.10000
2005-08-26,PM2.5,16.10000,1.61000,0.10000
2005-09-01,PM2.5,14.90000,1.49000,0.10000
2005-09-04,PM2.5,7.90000,0.79000,0.10000
2005-09-07,PM2.5,8.20000,0.82000,0.10000
2005-09-10,PM2.5,22.40000,2.24000,0.10000
2005-09-13,PM2.5,21.30000,2.13000,0.10000
2005-09-19,PM2.5,25.10000,2.51000,0.10000
2005-09-22,PM2.5,24.60000,2.46000,0.10000
2005-09-25,PM2.5,6.20000,0.62000,0.10000
2005-09-28,PM2.5,5.00000,0.50000,0.10000
2005-10-01,PM2.5,13.20000,1.32000,0.10000
2005-10-04,PM2.5,11.00000,1.10000,0.10000
2005-10-07,PM2.5,3.50000,0.35000,0.10000
2005-10-13,PM2.5,2.60000,0.26000,0.10000
2005-10-16,PM2.5,4.90000,0.49000,0.10000
2005-10-19,PM2.5,15.60000,1.56000,0.10000
2005-10-22,PM2.5,2.90000,0.29000,0.10000
2005-10-25,PM2.5,2.00000,0.20000,0.10000
2005-10-31,PM2.5,20.30000,2.03000,0.10000
2005-11-03,PM2.5,14.60000,1.46000,0.10000
2005-11-06,PM2.5,27.90000,2.79000,0.10000
2005-11-09,PM2.5,23.60000,2.36000,0.10000
2005-11-12,PM2.5,20.60000,2.06000,0.10000
2005-11-15,PM2.5,9.00000,0.90000,0.10000
2005-11-21,PM2.5,35.50000,3.55000,0.10000
2005-11-27,PM2.5,14.50000,1.45000,0.10000
2005-11-30,PM2.5,8.10000,0.81000,0.10000
2005-12-03,PM2.5,9.00000,0.90000,0.10000
2005-12-06,PM2.5,21.00000,2.10000,0.10000
2005-12-09,PM2.5,12.50000,1.25000,0.10000
2005-12-15,PM2.5,13.60000,1.36000,0.10000
2005-12-18,PM2.5,27.70000,2.77000,0.10000
2005-12-21,PM2.5,18.20000,1.82000,0.10000
2005-12-24,PM2.5,38.30000,3.83000,0.10000
2005-12-28,PM2.5,19.40000,1.94000,0.10000
2006-01-02,PM2.5,19.80000,1.98000,0.10000
2006-01-05,PM2.5,10.50000,1.05000,0.10000
2006-01-08,PM2.5,13.70000,1.37000,0.10000
2006-01-11,PM2.5,28.80000,2.88000,0.10000
2006-01-17,PM2.5,8.80000,0.88000,0.10000
2006-01-23,PM2.5,8.50000,0.85000,0.10000
2006-01-26,PM2.5,2.60000,0.26000,0.10000
2006-01-29,PM2.5,23.40000,2.34000,0.10000
2006-02-01,PM2.5,12.70000,1.27000,0.10000
2006-02-04,PM2.5,12.00000,1.20000,0.10000
2006-02-07,PM2.5,9.40000,0.94000,0.10000
2006-02-10,PM2.5,12.80000,1.28000,0.10000
2006-02-16,PM2.5,27.30000,2.73000,0.10000
2006-02-19,PM2.5,7.50000,0.75000,0.10000
2006-02-22,PM2.5,23.90000,2.39000,0.10000
2006-02-25,PM2.5,8.70000,0.87000,0.10000
2006-02-28,PM2.5,7.90000,0.79000,0.10000
2006-03-06,PM2.5,8.20000,0.82000,0.10000
2006-03-09,PM2.5,16.90000,1.69000,0.10000
2006-03-12,PM2.5,21.40000,2.14000,0.10000
2006-03-15,PM2.5,5.70000,0.57000,0.10000
2006-03-18,PM2.5,4.80000,0.48000,0.10000
2006-03-21,PM2.5,7.10000,0.71000,0.10000
